run_key,run_label,step,action_type,total_state_changes,change_details,room_cleanliness,room_temperature,food_freshness,resident_activity_mood,plant_vitality,open_close_or_scan,holding_and_carry,object_state_misc
before_refactor,Before Refactor,208,scan,14,entrance:temperature(30.06->29.9) | entrance:cleanliness(0.8599->0.8594) | living_room:temperature(30.06->29.9) | living_room:cleanliness(0.8599->0.8594) | kitchen:temperature(30.06->29.9) | kitchen:cleanliness(0.8599->0.8594) | bedroom:temperature(30.06->29.9) | bedroom:cleanliness(0.8599->0.8594) | bathroom:temperature(30.06->29.9) | bathroom:cleanliness(0.8599->0.8594) | balcony:temperature(30.06->29.9) | balcony:cleanliness(0.8599->0.8594) | human_resident:mood(0.9068->0.9062) | robot_01:mood(0.8708->0.8702),6,6,0,2,0,0,0,0
before_refactor,Before Refactor,209,brush,14,entrance:temperature(29.9->29.76) | entrance:cleanliness(0.8594->0.8589) | living_room:temperature(29.9->29.76) | living_room:cleanliness(0.8594->0.8589) | kitchen:temperature(29.9->29.76) | kitchen:cleanliness(0.8594->0.8589) | bedroom:temperature(29.9->29.76) | bedroom:cleanliness(0.8594->0.8589) | bathroom:temperature(29.9->29.76) | bathroom:cleanliness(0.8594->0.8589) | balcony:temperature(29.9->29.76) | balcony:cleanliness(0.8594->0.8589) | human_resident:mood(0.9062->0.9056) | robot_01:mood(0.8702->0.8696),6,6,0,2,0,0,0,0
before_refactor,Before Refactor,210,scan,14,entrance:temperature(29.76->29.63) | entrance:cleanliness(0.8589->0.8584) | living_room:temperature(29.76->29.63) | living_room:cleanliness(0.8589->0.8584) | kitchen:temperature(29.76->29.63) | kitchen:cleanliness(0.8589->0.8584) | bedroom:temperature(29.76->29.63) | bedroom:cleanliness(0.8589->0.8584) | bathroom:temperature(29.76->29.63) | bathroom:cleanliness(0.8589->0.8584) | balcony:temperature(29.76->29.63) | balcony:cleanliness(0.8589->0.8584) | human_resident:mood(0.9056->0.905) | robot_01:mood(0.8696->0.869),6,6,0,2,0,0,0,0
before_refactor,Before Refactor,211,brush,14,entrance:temperature(29.63->29.51) | entrance:cleanliness(0.8584->0.8579) | living_room:temperature(29.63->29.51) | living_room:cleanliness(0.8584->0.8579) | kitchen:temperature(29.63->29.51) | kitchen:cleanliness(0.8584->0.8579) | bedroom:temperature(29.63->29.51) | bedroom:cleanliness(0.8584->0.8579) | bathroom:temperature(29.63->29.51) | bathroom:cleanliness(0.8584->0.8579) | balcony:temperature(29.63->29.51) | balcony:cleanliness(0.8584->0.8579) | human_resident:mood(0.905->0.9044) | robot_01:mood(0.869->0.8684),6,6,0,2,0,0,0,0
before_refactor,Before Refactor,212,brush,14,entrance:temperature(29.51->29.4) | entrance:cleanliness(0.8579->0.8574) | living_room:temperature(29.51->29.4) | living_room:cleanliness(0.8579->0.8574) | kitchen:temperature(29.51->29.4) | kitchen:cleanliness(0.8579->0.8574) | bedroom:temperature(29.51->29.4) | bedroom:cleanliness(0.8579->0.8574) | bathroom:temperature(29.51->29.4) | bathroom:cleanliness(0.8579->0.8574) | balcony:temperature(29.51->29.4) | balcony:cleanliness(0.8579->0.8574) | human_resident:mood(0.9044->0.9038) | robot_01:mood(0.8684->0.8678),6,6,0,2,0,0,0,0
before_refactor,Before Refactor,213,scan,14,entrance:temperature(29.4->29.3) | entrance:cleanliness(0.8574->0.8569) | living_room:temperature(29.4->29.3) | living_room:cleanliness(0.8574->0.8569) | kitchen:temperature(29.4->29.3) | kitchen:cleanliness(0.8574->0.8569) | bedroom:temperature(29.4->29.3) | bedroom:cleanliness(0.8574->0.8569) | bathroom:temperature(29.4->29.3) | bathroom:cleanliness(0.8574->0.8569) | balcony:temperature(29.4->29.3) | balcony:cleanliness(0.8574->0.8569) | human_resident:mood(0.9038->0.9032) | robot_01:mood(0.8678->0.8672),6,6,0,2,0,0,0,0
before_refactor,Before Refactor,214,brush,14,entrance:temperature(29.3->29.2) | entrance:cleanliness(0.8569->0.8564) | living_room:temperature(29.3->29.2) | living_room:cleanliness(0.8569->0.8564) | kitchen:temperature(29.3->29.2) | kitchen:cleanliness(0.8569->0.8564) | bedroom:temperature(29.3->29.2) | bedroom:cleanliness(0.8569->0.8564) | bathroom:temperature(29.3->29.2) | bathroom:cleanliness(0.8569->0.8564) | balcony:temperature(29.3->29.2) | balcony:cleanliness(0.8569->0.8564) | human_resident:mood(0.9032->0.9026) | robot_01:mood(0.8672->0.8666),6,6,0,2,0,0,0,0
after_refactor,After Refactor,1,move,18,entrance:temperature(23.98->23.96) | entrance:cleanliness(0.9596->0.9592) | living_room:temperature(23.98->23.96) | living_room:cleanliness(0.9596->0.9592) | kitchen:temperature(23.98->23.96) | kitchen:cleanliness(0.9596->0.9592) | bedroom:temperature(23.98->23.96) | bedroom:cleanliness(0.9596->0.9592) | bathroom:temperature(23.98->23.96) | bathroom:cleanliness(0.9596->0.9592) | balcony:temperature(23.98->23.96) | balcony:cleanliness(0.9596->0.9592) | milk_fridge_kitchen:freshness(0.99->0.98) | juice_fridge_kitchen:freshness(0.99->0.98) | vegetables_fridge_kitchen:freshness(0.99->0.98) | plant_balcony:vitality(0.905->0.89) | human_resident:mood(0.9994->0.9988) | robot_01:mood(0.9994->0.9988),6,6,3,2,1,0,0,0
after_refactor,After Refactor,2,move,22,entrance:temperature(23.96->23.94) | entrance:cleanliness(0.9592->0.9588) | living_room:temperature(23.96->23.94) | living_room:cleanliness(0.9592->0.9588) | kitchen:temperature(23.96->23.94) | kitchen:cleanliness(0.9592->0.9588) | bedroom:temperature(23.96->23.94) | bedroom:cleanliness(0.9592->0.9588) | bathroom:temperature(23.96->23.94) | bathroom:cleanliness(0.9592->0.9588) | balcony:temperature(23.96->23.94) | balcony:cleanliness(0.9592->0.9588) | milk_fridge_kitchen:freshness(0.98->0.97) | juice_fridge_kitchen:freshness(0.98->0.97) | vegetables_fridge_kitchen:freshness(0.98->0.97) | plant_balcony:vitality(0.89->0.875) | human_resident:_scheduled_phase(waking_up->getting_dressed) | human_resident:_phase_name(waking_up->getting_dressed) | human_resident:current_activity(waking_up->getting_dressed) | human_resident:mood(0.9988->0.9982),6,6,3,6,1,0,0,0
after_refactor,After Refactor,3,move,21,"entrance:temperature(23.94->23.92) | entrance:cleanliness(0.9588->0.9584) | living_room:temperature(23.94->23.92) | living_room:cleanliness(0.9588->0.9584) | kitchen:temperature(23.94->23.92) | kitchen:cleanliness(0.9588->0.9584) | bedroom:temperature(23.94->23.92) | bedroom:cleanliness(0.9588->0.9584) | bathroom:temperature(23.94->23.92) | bathroom:cleanliness(0.9588->0.9584) | balcony:temperature(23.94->23.92) | balcony:cleanliness(0.9588->0.9584) | milk_fridge_kitchen:freshness(0.97->0.96) | juice_fridge_kitchen:freshness(0.97->0.96) | vegetables_fridge_kitchen:freshness(0.97->0.96) | wardrobe_bedroom:is_open(False->True) | wardrobe_bedroom:isOpen(None->True) | plant_balcony:vitality(0.875->0.86) | human_resident:mood(0.9982->0.9976) | human_resident:_phase_queue([{'kind': 'open', 'target': 'wardrobe_bedroom'}, {'kind': 'wear', 'object': 'clothes_bedroom_1'}, {'kind': 'close', 'target': 'wardrobe_bedroom'}]->[{'kind': 'wear', 'object': 'clothes_bedroom_1'}, {'kind': 'close', 'target': 'wardrobe_bedroom'}])",6,6,3,3,1,2,0,0
after_refactor,After Refactor,4,move,19,"entrance:temperature(23.92->23.9) | entrance:cleanliness(0.9584->0.958) | living_room:temperature(23.92->23.9) | living_room:cleanliness(0.9584->0.958) | kitchen:temperature(23.92->23.9) | kitchen:cleanliness(0.9584->0.958) | bedroom:temperature(23.92->23.9) | bedroom:cleanliness(0.9584->0.958) | bathroom:temperature(23.92->23.9) | bathroom:cleanliness(0.9584->0.958) | balcony:temperature(23.92->23.9) | balcony:cleanliness(0.9584->0.958) | milk_fridge_kitchen:freshness(0.96->0.95) | juice_fridge_kitchen:freshness(0.96->0.95) | vegetables_fridge_kitchen:freshness(0.96->0.95) | plant_balcony:vitality(0.86->0.845) | human_resident:mood(0.9976->0.997) | human_resident:_phase_queue([{'kind': 'wear', 'object': 'clothes_bedroom_1'}, {'kind': 'close', 'target': 'wardrobe_bedroom'}]->[{'kind': 'close', 'target': 'wardrobe_bedroom'}]) | robot_01:mood(0.9976->0.997)",6,6,3,3,1,0,0,0
after_refactor,After Refactor,5,move,23,entrance:temperature(23.9->23.88) | entrance:cleanliness(0.958->0.9576) | living_room:temperature(23.9->23.88) | living_room:cleanliness(0.958->0.9576) | kitchen:temperature(23.9->23.88) | kitchen:cleanliness(0.958->0.9576) | bedroom:temperature(23.9->23.88) | bedroom:cleanliness(0.958->0.9576) | bathroom:temperature(23.9->23.88) | bathroom:cleanliness(0.958->0.9576) | balcony:temperature(23.9->23.88) | balcony:cleanliness(0.958->0.9576) | milk_fridge_kitchen:freshness(0.95->0.94) | juice_fridge_kitchen:freshness(0.95->0.94) | vegetables_fridge_kitchen:freshness(0.95->0.94) | wardrobe_bedroom:is_open(True->False) | wardrobe_bedroom:isOpen(True->False) | plant_balcony:vitality(0.845->0.83) | human_resident:_scheduled_phase(getting_dressed->washing_up_morning) | human_resident:mood(0.997->0.9964),6,6,3,5,1,2,0,0
after_refactor,After Refactor,6,move,24,entrance:temperature(23.88->23.87) | entrance:cleanliness(0.9576->0.9572) | living_room:temperature(23.88->23.87) | living_room:cleanliness(0.9576->0.9572) | kitchen:temperature(23.88->23.87) | kitchen:cleanliness(0.9576->0.9572) | bedroom:temperature(23.88->23.87) | bedroom:cleanliness(0.9576->0.9572) | bathroom:temperature(23.88->23.87) | bathroom:cleanliness(0.9576->0.9572) | balcony:temperature(23.88->23.87) | balcony:cleanliness(0.9576->0.9572) | milk_fridge_kitchen:freshness(0.94->0.93) | juice_fridge_kitchen:freshness(0.94->0.93) | vegetables_fridge_kitchen:freshness(0.94->0.93) | plant_balcony:vitality(0.83->0.815) | door_bedroom:isOpen(None->True) | door_bedroom:is_open(False->True) | human_resident:_phase_name(getting_dressed->washing_up_morning) | human_resident:current_activity(getting_dressed->washing_up_morning),6,6,3,6,1,2,0,0
after_refactor,After Refactor,7,move,20,entrance:temperature(23.87->23.86) | entrance:cleanliness(0.9572->0.9568) | living_room:temperature(23.87->23.86) | living_room:cleanliness(0.9572->0.9568) | kitchen:temperature(23.87->23.86) | kitchen:cleanliness(0.9572->0.9568) | bedroom:temperature(23.87->23.86) | bedroom:cleanliness(0.9572->0.9568) | bathroom:temperature(23.87->23.86) | bathroom:cleanliness(0.9572->0.9568) | balcony:temperature(23.87->23.86) | balcony:cleanliness(0.9572->0.9568) | milk_fridge_kitchen:freshness(0.93->0.92) | juice_fridge_kitchen:freshness(0.93->0.92) | vegetables_fridge_kitchen:freshness(0.93->0.92) | plant_balcony:vitality(0.815->0.8) | door_bathroom:isOpen(None->True) | door_bathroom:is_open(False->True) | human_resident:mood(0.9958->0.9952) | robot_01:mood(0.9958->0.9952),6,6,3,2,1,2,0,0
after_refactor,After Refactor,8,move,20,entrance:temperature(23.86->23.85) | entrance:cleanliness(0.9568->0.9564) | living_room:temperature(23.86->23.85) | living_room:cleanliness(0.9568->0.9564) | kitchen:temperature(23.86->23.85) | kitchen:cleanliness(0.9568->0.9564) | bedroom:temperature(23.86->23.85) | bedroom:cleanliness(0.9568->0.9564) | bathroom:temperature(23.86->23.85) | bathroom:cleanliness(0.9568->0.9564) | balcony:temperature(23.86->23.85) | balcony:cleanliness(0.9568->0.9564) | milk_fridge_kitchen:freshness(0.92->0.91) | juice_fridge_kitchen:freshness(0.92->0.91) | vegetables_fridge_kitchen:freshness(0.92->0.91) | plant_balcony:vitality(0.8->0.785) | human_resident:_scheduled_phase(washing_up_morning->breakfast) | human_resident:mood(0.9952->0.9946) | human_resident:_phase_backlog([]->['breakfast']) | robot_01:mood(0.9952->0.9946),6,6,3,4,1,0,0,0
after_refactor,After Refactor,9,pull,21,"entrance:temperature(23.85->23.84) | entrance:cleanliness(0.9564->0.956) | living_room:temperature(23.85->23.84) | living_room:cleanliness(0.9564->0.956) | kitchen:temperature(23.85->23.84) | kitchen:cleanliness(0.9564->0.956) | bedroom:temperature(23.85->23.84) | bedroom:cleanliness(0.9564->0.956) | bathroom:temperature(23.85->23.84) | bathroom:cleanliness(0.9564->0.956) | balcony:temperature(23.85->23.84) | balcony:cleanliness(0.9564->0.956) | milk_fridge_kitchen:freshness(0.91->0.9) | juice_fridge_kitchen:freshness(0.91->0.9) | vegetables_fridge_kitchen:freshness(0.91->0.9) | plant_balcony:vitality(0.785->0.77) | door_living_room:is_open(False->True) | door_living_room:pulled(None->True) | human_resident:mood(0.9946->0.994) | human_resident:_phase_queue([{'kind': 'move_to', 'parent': 'sink_bathroom', 'room': 'bathroom'}, {'kind': 'press', 'target': 'faucet_bathroom', 'is_on': True}, {'kind': 'wash_up'}, {'kind': 'press', 'target': 'faucet_bathroom', 'is_on': False}, {'kind': 'move_to', 'parent': 'bathroom', 'room': 'bathroom'}]->[{'kind': 'press', 'target': 'faucet_bathroom', 'is_on': True}, {'kind': 'wash_up'}, {'kind': 'press', 'target': 'faucet_bathroom', 'is_on': False}, {'kind': 'move_to', 'parent': 'bathroom', 'room': 'bathroom'}])",6,6,3,3,1,2,0,0
after_refactor,After Refactor,10,push,26,entrance:temperature(23.84->23.83) | entrance:cleanliness(0.956->0.9556) | living_room:temperature(23.84->23.83) | living_room:cleanliness(0.956->0.9556) | kitchen:temperature(23.84->23.83) | kitchen:cleanliness(0.956->0.9556) | bedroom:temperature(23.84->23.83) | bedroom:cleanliness(0.956->0.9556) | bathroom:temperature(23.84->23.83) | bathroom:cleanliness(0.956->0.9556) | balcony:temperature(23.84->23.83) | balcony:cleanliness(0.956->0.9556) | milk_fridge_kitchen:freshness(0.9->0.89) | juice_fridge_kitchen:freshness(0.9->0.89) | vegetables_fridge_kitchen:freshness(0.9->0.89) | sink_bathroom:fill_level(0.0->0.25) | faucet_bathroom:is_on(False->True) | faucet_bathroom:is_pressed(None->True) | plant_balcony:vitality(0.77->0.755) | cup_bathroom:is_dry(True->False),6,6,3,3,1,2,0,5
after_refactor,After Refactor,11,pull,24,entrance:temperature(23.83->24.15) | entrance:cleanliness(0.9556->0.9551) | living_room:temperature(23.83->24.15) | living_room:cleanliness(0.9556->0.9551) | kitchen:temperature(23.83->24.15) | kitchen:cleanliness(0.9556->0.9551) | bedroom:temperature(23.83->24.15) | bedroom:cleanliness(0.9556->0.9551) | bathroom:temperature(23.83->24.15) | bathroom:cleanliness(0.9556->0.9551) | balcony:temperature(23.83->24.15) | balcony:cleanliness(0.9556->0.9551) | milk_fridge_kitchen:freshness(0.89->0.88) | juice_fridge_kitchen:freshness(0.89->0.88) | vegetables_fridge_kitchen:freshness(0.89->0.88) | sink_bathroom:fill_level(0.25->0.5) | toilet_bathroom:cleanliness(0.92->0.74) | plant_balcony:vitality(0.755->0.74) | door_living_room:is_open(False->True) | human_resident:_scheduled_phase(breakfast->leaving_home),6,6,3,5,1,1,0,2
after_refactor,After Refactor,12,push,22,entrance:temperature(24.15->24.44) | entrance:cleanliness(0.9551->0.9547) | living_room:temperature(24.15->24.44) | living_room:cleanliness(0.9551->0.9547) | kitchen:temperature(24.15->24.44) | kitchen:cleanliness(0.9551->0.9547) | bedroom:temperature(24.15->24.44) | bedroom:cleanliness(0.9551->0.9547) | bathroom:temperature(24.15->24.44) | bathroom:cleanliness(0.9551->0.9547) | balcony:temperature(24.15->24.44) | balcony:cleanliness(0.9551->0.9547) | milk_fridge_kitchen:freshness(0.88->0.87) | juice_fridge_kitchen:freshness(0.88->0.87) | vegetables_fridge_kitchen:freshness(0.88->0.87) | sink_bathroom:fill_level(0.5->0.38) | faucet_bathroom:is_on(True->False) | plant_balcony:vitality(0.74->0.725) | door_living_room:is_open(True->False) | human_resident:mood(0.9928->0.9922),6,6,3,3,1,1,0,2
after_refactor,After Refactor,13,move,20,"entrance:temperature(24.44->24.71) | entrance:cleanliness(0.9547->0.9543) | living_room:temperature(24.44->24.71) | living_room:cleanliness(0.9547->0.9543) | kitchen:temperature(24.44->24.71) | kitchen:cleanliness(0.9547->0.9543) | bedroom:temperature(24.44->24.71) | bedroom:cleanliness(0.9547->0.9543) | bathroom:temperature(24.44->24.71) | bathroom:cleanliness(0.9547->0.9543) | balcony:temperature(24.44->24.71) | balcony:cleanliness(0.9547->0.9543) | milk_fridge_kitchen:freshness(0.87->0.86) | juice_fridge_kitchen:freshness(0.87->0.86) | vegetables_fridge_kitchen:freshness(0.87->0.86) | sink_bathroom:fill_level(0.38->0.26) | plant_balcony:vitality(0.725->0.71) | human_resident:mood(0.9922->0.9916) | human_resident:_phase_queue([{'kind': 'move_to', 'parent': 'bathroom', 'room': 'bathroom'}]->[]) | robot_01:mood(0.9922->0.9916)",6,6,3,3,1,0,0,1
after_refactor,After Refactor,14,move,26,entrance:temperature(24.71->24.96) | entrance:cleanliness(0.9543->0.9539) | living_room:temperature(24.71->24.96) | living_room:cleanliness(0.9543->0.9539) | kitchen:temperature(24.71->24.96) | kitchen:cleanliness(0.9543->0.9539) | bedroom:temperature(24.71->24.96) | bedroom:cleanliness(0.9543->0.9539) | bathroom:temperature(24.71->24.96) | bathroom:cleanliness(0.9543->0.9539) | balcony:temperature(24.71->24.96) | balcony:cleanliness(0.9543->0.9539) | milk_fridge_kitchen:freshness(0.86->0.85) | juice_fridge_kitchen:freshness(0.86->0.85) | vegetables_fridge_kitchen:freshness(0.86->0.85) | sink_bathroom:fill_level(0.26->0.14) | plant_balcony:vitality(0.71->0.695) | door_kitchen:isOpen(None->True) | door_kitchen:is_open(False->True) | human_resident:_scheduled_phase(leaving_home->away_at_work),6,6,3,7,1,2,0,1
after_refactor,After Refactor,15,move,19,entrance:temperature(24.96->25.19) | entrance:cleanliness(0.9539->0.9535) | living_room:temperature(24.96->25.19) | living_room:cleanliness(0.9539->0.9535) | kitchen:temperature(24.96->25.19) | kitchen:cleanliness(0.9539->0.9535) | bedroom:temperature(24.96->25.19) | bedroom:cleanliness(0.9539->0.9535) | bathroom:temperature(24.96->25.19) | bathroom:cleanliness(0.9539->0.9535) | balcony:temperature(24.96->25.19) | balcony:cleanliness(0.9539->0.9535) | milk_fridge_kitchen:freshness(0.85->0.84) | juice_fridge_kitchen:freshness(0.85->0.84) | vegetables_fridge_kitchen:freshness(0.85->0.84) | sink_bathroom:fill_level(0.14->0.02) | plant_balcony:vitality(0.695->0.68) | human_resident:mood(0.991->0.9904) | robot_01:mood(0.991->0.9904),6,6,3,2,1,0,0,1
after_refactor,After Refactor,16,move,20,"entrance:temperature(25.19->25.4) | entrance:cleanliness(0.9535->0.9531) | living_room:temperature(25.19->25.4) | living_room:cleanliness(0.9535->0.9531) | kitchen:temperature(25.19->25.4) | kitchen:cleanliness(0.9535->0.9531) | bedroom:temperature(25.19->25.4) | bedroom:cleanliness(0.9535->0.9531) | bathroom:temperature(25.19->25.4) | bathroom:cleanliness(0.9535->0.9531) | balcony:temperature(25.19->25.4) | balcony:cleanliness(0.9535->0.9531) | milk_fridge_kitchen:freshness(0.84->0.83) | juice_fridge_kitchen:freshness(0.84->0.83) | vegetables_fridge_kitchen:freshness(0.84->0.83) | sink_bathroom:fill_level(0.02->0.0) | plant_balcony:vitality(0.68->0.665) | human_resident:mood(0.9904->0.9898) | human_resident:_phase_queue([{'kind': 'move_to', 'parent': 'dishwasher_kitchen', 'room': 'kitchen'}, {'kind': 'pick', 'object': 'bowls_dishwasher_kitchen'}, {'kind': 'move_to', 'parent': 'coffee_table_living_room', 'room': 'living_room'}, {'kind': 'place', 'object': 'bowls_dishwasher_kitchen', 'target': 'coffee_table_living_room', 'relation': 'on'}, {'kind': 'eat_meal'}]->[{'kind': 'pick', 'object': 'bowls_dishwasher_kitchen'}, {'kind': 'move_to', 'parent': 'coffee_table_living_room', 'room': 'living_room'}, {'kind': 'place', 'object': 'bowls_dishwasher_kitchen', 'target': 'coffee_table_living_room', 'relation': 'on'}, {'kind': 'eat_meal'}]) | robot_01:mood(0.9904->0.9898)",6,6,3,3,1,0,0,1
after_refactor,After Refactor,17,move,19,"entrance:temperature(25.4->25.59) | entrance:cleanliness(0.9531->0.9527) | living_room:temperature(25.4->25.59) | living_room:cleanliness(0.9531->0.9527) | kitchen:temperature(25.4->25.59) | kitchen:cleanliness(0.9531->0.9527) | bedroom:temperature(25.4->25.59) | bedroom:cleanliness(0.9531->0.9527) | bathroom:temperature(25.4->25.59) | bathroom:cleanliness(0.9531->0.9527) | balcony:temperature(25.4->25.59) | balcony:cleanliness(0.9531->0.9527) | milk_fridge_kitchen:freshness(0.83->0.82) | juice_fridge_kitchen:freshness(0.83->0.82) | vegetables_fridge_kitchen:freshness(0.83->0.82) | plant_balcony:vitality(0.665->0.65) | human_resident:mood(0.9898->0.9892) | human_resident:_phase_queue([{'kind': 'pick', 'object': 'bowls_dishwasher_kitchen'}, {'kind': 'move_to', 'parent': 'coffee_table_living_room', 'room': 'living_room'}, {'kind': 'place', 'object': 'bowls_dishwasher_kitchen', 'target': 'coffee_table_living_room', 'relation': 'on'}, {'kind': 'eat_meal'}]->[{'kind': 'move_to', 'parent': 'coffee_table_living_room', 'room': 'living_room'}, {'kind': 'place', 'object': 'bowls_dishwasher_kitchen', 'target': 'coffee_table_living_room', 'relation': 'on'}, {'kind': 'eat_meal'}]) | robot_01:mood(0.9898->0.9892)",6,6,3,3,1,0,0,0
after_refactor,After Refactor,18,move,20,entrance:temperature(25.59->25.77) | entrance:cleanliness(0.9527->0.9522) | living_room:temperature(25.59->25.77) | living_room:cleanliness(0.9527->0.9522) | kitchen:temperature(25.59->25.77) | kitchen:cleanliness(0.9527->0.9522) | bedroom:temperature(25.59->25.77) | bedroom:cleanliness(0.9527->0.9522) | bathroom:temperature(25.59->25.77) | bathroom:cleanliness(0.9527->0.9522) | balcony:temperature(25.59->25.77) | balcony:cleanliness(0.9527->0.9522) | milk_fridge_kitchen:freshness(0.82->0.81) | juice_fridge_kitchen:freshness(0.82->0.81) | vegetables_fridge_kitchen:freshness(0.82->0.81) | plant_balcony:vitality(0.65->0.635) | door_living_room:is_open(False->True) | door_living_room:isOpen(None->True) | human_resident:mood(0.9892->0.9886) | robot_01:mood(0.9892->0.9886),6,6,3,2,1,2,0,0
after_refactor,After Refactor,19,push,18,entrance:temperature(25.77->25.93) | entrance:cleanliness(0.9522->0.9517) | living_room:temperature(25.77->25.93) | living_room:cleanliness(0.9522->0.9517) | kitchen:temperature(25.77->25.93) | kitchen:cleanliness(0.9522->0.9517) | bedroom:temperature(25.77->25.93) | bedroom:cleanliness(0.9522->0.9517) | bathroom:temperature(25.77->25.93) | bathroom:cleanliness(0.9522->0.9517) | balcony:temperature(25.77->25.93) | balcony:cleanliness(0.9522->0.9517) | milk_fridge_kitchen:freshness(0.81->0.8) | juice_fridge_kitchen:freshness(0.81->0.8) | vegetables_fridge_kitchen:freshness(0.81->0.8) | plant_balcony:vitality(0.635->0.62) | human_resident:mood(0.9886->0.988) | robot_01:mood(0.9886->0.988),6,6,3,2,1,0,0,0
after_refactor,After Refactor,20,pull,18,entrance:temperature(25.93->26.08) | entrance:cleanliness(0.9517->0.9512) | living_room:temperature(25.93->26.08) | living_room:cleanliness(0.9517->0.9512) | kitchen:temperature(25.93->26.08) | kitchen:cleanliness(0.9517->0.9512) | bedroom:temperature(25.93->26.08) | bedroom:cleanliness(0.9517->0.9512) | bathroom:temperature(25.93->26.08) | bathroom:cleanliness(0.9517->0.9512) | balcony:temperature(25.93->26.08) | balcony:cleanliness(0.9517->0.9512) | milk_fridge_kitchen:freshness(0.8->0.79) | juice_fridge_kitchen:freshness(0.8->0.79) | vegetables_fridge_kitchen:freshness(0.8->0.79) | plant_balcony:vitality(0.62->0.605) | human_resident:mood(0.988->0.9874) | robot_01:mood(0.988->0.9874),6,6,3,2,1,0,0,0
after_refactor,After Refactor,21,push,20,"entrance:temperature(26.08->26.22) | entrance:cleanliness(0.9512->0.9508) | living_room:temperature(26.08->26.22) | living_room:cleanliness(0.9512->0.9508) | kitchen:temperature(26.08->26.22) | kitchen:cleanliness(0.9512->0.9508) | bedroom:temperature(26.08->26.22) | bedroom:cleanliness(0.9512->0.9508) | bathroom:temperature(26.08->26.22) | bathroom:cleanliness(0.9512->0.9508) | balcony:temperature(26.08->26.22) | balcony:cleanliness(0.9512->0.9508) | milk_fridge_kitchen:freshness(0.79->0.78) | juice_fridge_kitchen:freshness(0.79->0.78) | vegetables_fridge_kitchen:freshness(0.79->0.78) | plant_balcony:vitality(0.605->0.59) | door_living_room:is_open(True->False) | human_resident:mood(0.9874->0.9868) | human_resident:_phase_queue([{'kind': 'move_to', 'parent': 'coffee_table_living_room', 'room': 'living_room'}, {'kind': 'place', 'object': 'bowls_dishwasher_kitchen', 'target': 'coffee_table_living_room', 'relation': 'on'}, {'kind': 'eat_meal'}]->[{'kind': 'place', 'object': 'bowls_dishwasher_kitchen', 'target': 'coffee_table_living_room', 'relation': 'on'}, {'kind': 'eat_meal'}]) | robot_01:mood(0.9874->0.9868)",6,6,3,3,1,1,0,0
after_refactor,After Refactor,22,push,19,"entrance:temperature(26.22->26.35) | entrance:cleanliness(0.9508->0.9504) | living_room:temperature(26.22->26.35) | living_room:cleanliness(0.9508->0.9504) | kitchen:temperature(26.22->26.35) | kitchen:cleanliness(0.9508->0.9504) | bedroom:temperature(26.22->26.35) | bedroom:cleanliness(0.9508->0.9504) | bathroom:temperature(26.22->26.35) | bathroom:cleanliness(0.9508->0.9504) | balcony:temperature(26.22->26.35) | balcony:cleanliness(0.9508->0.9504) | milk_fridge_kitchen:freshness(0.78->0.77) | juice_fridge_kitchen:freshness(0.78->0.77) | vegetables_fridge_kitchen:freshness(0.78->0.77) | plant_balcony:vitality(0.59->0.575) | human_resident:mood(0.9868->0.9862) | human_resident:_phase_queue([{'kind': 'place', 'object': 'bowls_dishwasher_kitchen', 'target': 'coffee_table_living_room', 'relation': 'on'}, {'kind': 'eat_meal'}]->[{'kind': 'eat_meal'}]) | robot_01:mood(0.9868->0.9862)",6,6,3,3,1,0,0,0
after_refactor,After Refactor,23,move,21,entrance:temperature(26.35->26.47) | entrance:cleanliness(0.9504->0.95) | living_room:temperature(26.35->26.47) | living_room:cleanliness(0.9504->0.95) | kitchen:temperature(26.35->26.47) | kitchen:cleanliness(0.9504->0.95) | bedroom:temperature(26.35->26.47) | bedroom:cleanliness(0.9504->0.95) | bathroom:temperature(26.35->26.47) | bathroom:cleanliness(0.9504->0.95) | balcony:temperature(26.35->26.47) | balcony:cleanliness(0.9504->0.95) | milk_fridge_kitchen:freshness(0.77->0.76) | juice_fridge_kitchen:freshness(0.77->0.76) | vegetables_fridge_kitchen:freshness(0.77->0.76) | bowls_dishwasher_kitchen:is_clean(True->False) | plant_balcony:vitality(0.575->0.56) | trash_bin_living_room:fill_level(0.0->0.22) | human_resident:mood(0.9862->0.9856) | human_resident:_phase_queue([{'kind': 'eat_meal'}]->[]),6,6,3,3,1,0,0,2
